user_id	item_id	time
8194	1862	2018-01-04 06:12:22.208
8476	153	2018-01-04 06:20:27.141
2119	3040	2018-01-04 07:44:12.512
2119	6050	2018-01-04 07:45:16.138
8225	3347	2018-01-04 16:16:46.287
4376	5049	2018-01-04 17:05:44.542
8253	5379	2018-01-04 17:15:00.080
2377	11103	2018-01-04 17:17:20.119
2377	10673	2018-01-04 17:17:53.192
4444	10607	2018-01-04 18:12:08.293
5866	10725	2018-01-04 20:19:33.690
7188	1299	2018-01-04 21:01:06.382
6708	10727	2018-01-04 21:22:34.233
1734	1707	2018-01-04 22:21:04.592
2868	5931	2018-01-04 23:05:25.473
1016	3715	2018-01-04 23:34:27.322
1016	7299	2018-01-04 23:35:41.026
1016	8936	2018-01-04 23:36:29.131
1016	6753	2018-01-04 23:39:03.098
1016	1408	2018-01-04 23:41:31.100
1646	10978	2018-01-04 23:49:48.257
661	11018	2018-01-05 00:13:16.292
8026	7415	2018-01-05 00:53:14.804
5147	10868	2018-01-05 03:31:00.257
8474	5606	2018-01-05 04:23:56.698
6159	8974	2018-01-05 13:35:11.433
7334	11188	2018-01-05 15:50:01.152
9785	2383	2018-01-05 16:11:55.214
9785	1734	2018-01-05 16:14:54.284
9785	3493	2018-01-05 16:15:42.191
9785	6082	2018-01-05 16:15:59.503
9785	10942	2018-01-05 16:16:29.321
9785	11105	2018-01-05 16:16:44.088
9785	5561	2018-01-05 16:17:00.644
9785	1096	2018-01-05 16:17:20.950
434	9118	2018-01-05 16:36:32.045
434	6602	2018-01-05 16:36:46.335
1600	955	2018-01-05 16:39:50.005
5180	7654	2018-01-05 16:57:54.696
5180	1319	2018-01-05 17:07:51.611
5180	4829	2018-01-05 17:22:24.569
5180	1196	2018-01-05 17:27:43.634
5180	2675	2018-01-05 17:30:08.055
5180	2504	2018-01-05 17:31:03.007
5180	2666	2018-01-05 17:31:11.376
5180	5913	2018-01-05 17:31:26.848
5180	5943	2018-01-05 17:31:38.026
5180	5007	2018-01-05 17:32:27.756
5180	3934	2018-01-05 17:33:09.648
5180	4904	2018-01-05 17:34:09.358
5180	5260	2018-01-05 17:34:35.125
5180	6283	2018-01-05 17:34:45.296
5180	3865	2018-01-05 17:34:57.716
5180	2512	2018-01-05 17:35:13.862
5180	8060	2018-01-05 17:35:38.181
5180	3586	2018-01-05 17:36:34.813
5180	5589	2018-01-05 17:42:29.884
5005	5407	2018-01-05 21:03:02.420
2406	8551	2018-01-05 21:11:58.983
2406	8558	2018-01-05 21:12:25.913
2406	8340	2018-01-05 21:13:57.792
2406	8349	2018-01-05 21:15:44.819
2103	712	2018-01-05 21:19:24.098
5020	10687	2018-01-05 21:43:31.851
900	1096	2018-01-05 23:31:49.433
2726	4926	2018-01-06 00:19:03.511
2726	5052	2018-01-06 00:49:45.789
1629	10466	2018-01-06 01:04:54.349
1629	7977	2018-01-06 01:06:01.445
1629	2959	2018-01-06 01:06:52.321
1629	4259	2018-01-06 01:08:13.887
8937	10409	2018-01-06 01:17:01.591
1629	9897	2018-01-06 01:17:23.781
2619	4963	2018-01-06 01:18:58.846
1485	7504	2018-01-06 02:49:29.096
1485	10576	2018-01-06 03:05:13.736
8745	6051	2018-01-06 03:16:13.978
8745	9122	2018-01-06 03:16:45.309
8745	8794	2018-01-06 03:17:23.290
49	6741	2018-01-06 04:52:01.164
7629	10736	2018-01-06 08:56:29.967
5123	10699	2018-01-06 11:59:04.391
5123	7757	2018-01-06 12:13:26.724
8178	2128	2018-01-06 15:22:27.717
8178	1288	2018-01-06 15:23:17.461
8178	2350	2018-01-06 15:23:44.437
8178	8040	2018-01-06 15:25:40.688
8178	8099	2018-01-06 15:26:29.235
8178	5315	2018-01-06 15:27:17.583
8178	1301	2018-01-06 15:33:41.574
8178	4645	2018-01-06 15:33:51.723
8178	1319	2018-01-06 15:34:00.659
8178	5300	2018-01-06 15:34:08.536
8178	4266	2018-01-06 15:34:58.517
8178	4283	2018-01-06 15:35:43.080
8178	819	2018-01-06 15:37:40.303
8178	1880	2018-01-06 15:38:43.639
8178	3429	2018-01-06 15:38:50.866
8178	1147	2018-01-06 15:39:00.523
8178	662	2018-01-06 15:39:08.401
8178	2666	2018-01-06 15:39:15.843
8178	943	2018-01-06 15:39:23.070
8178	3895	2018-01-06 15:39:30.602
8709	4556	2018-01-06 15:44:32.249
5076	2726	2018-01-06 16:46:53.947
9173	10162	2018-01-06 16:56:14.852
9173	10393	2018-01-06 16:57:07.532
9173	9109	2018-01-06 17:00:50.847
937	8085	2018-01-06 17:23:59.715
3469	3750	2018-01-06 21:41:45.090
3469	1415	2018-01-06 21:44:54.634
3469	3499	2018-01-06 21:46:52.750
3469	917	2018-01-06 21:50:13.554
3469	4882	2018-01-06 21:51:45.156
6685	5946	2018-01-06 21:53:46.157
9396	718	2018-01-06 21:58:13.811
6573	9953	2018-01-06 22:13:52.477
5018	9870	2018-01-06 22:36:31.602
6290	199	2018-01-07 00:36:08.015
6290	7408	2018-01-07 00:39:01.581
2161	7283	2018-01-07 01:23:49.226
6587	7019	2018-01-07 01:35:22.308
5299	1053	2018-01-07 02:07:10.668
4152	10481	2018-01-07 02:24:10.826
4152	5478	2018-01-07 02:27:16.534
4152	8515	2018-01-07 02:27:54.685
4152	8099	2018-01-07 02:34:11.133
4152	9513	2018-01-07 02:37:08.326
4152	9890	2018-01-07 02:37:24.681
4152	10316	2018-01-07 02:38:12.560
4152	7396	2018-01-07 02:38:34.189
3800	9339	2018-01-07 02:49:59.476
7696	7058	2018-01-07 03:47:34.921
3168	9948	2018-01-07 05:05:07.261
3168	9957	2018-01-07 05:05:38.576
3168	10807	2018-01-07 05:06:14.436
3168	9897	2018-01-07 05:07:57.413
3168	6589	2018-01-07 05:08:51.872
3168	10358	2018-01-07 05:09:52.618
3168	10292	2018-01-07 05:11:32.366
3168	6569	2018-01-07 05:11:59.772
3168	9415	2018-01-07 05:18:01.654
4921	8697	2018-01-07 05:55:29.803
4921	9839	2018-01-07 05:55:47.529
4921	0	2018-01-07 05:56:03.742
4921	7961	2018-01-07 05:56:37.719
4921	8266	2018-01-07 06:00:02.017
4921	7709	2018-01-07 06:03:23.593
4921	8709	2018-01-07 06:06:33.132
4921	8964	2018-01-07 06:06:47.499
9525	5943	2018-01-07 07:24:09.311
7872	7662	2018-01-07 13:57:39.261
7872	3144	2018-01-07 13:58:18.693
6736	10893	2018-01-07 14:22:04.830
6736	9032	2018-01-07 14:24:52.952
2044	5230	2018-01-07 16:42:27.399
2044	9146	2018-01-07 16:43:04.759
5641	11085	2018-01-07 17:40:53.206
2642	953	2018-01-07 18:33:37.715
8425	10781	2018-01-07 18:48:09.353
8425	7961	2018-01-07 18:48:40.671
8425	7725	2018-01-07 18:49:05.930
7993	10503	2018-01-08 00:41:59.340
4130	7098	2018-01-08 01:12:09.693
6185	6831	2018-01-08 02:01:49.533
8198	10928	2018-01-08 03:00:11.550
9351	11160	2018-01-08 04:05:43.945
9351	11018	2018-01-08 04:14:05.312
9351	10738	2018-01-08 04:41:40.451
6084	2473	2018-01-08 05:19:38.787
6084	3323	2018-01-08 05:19:54.015
7172	656	2018-01-08 08:03:12.026
4993	9365	2018-01-08 12:53:46.581
4993	10433	2018-01-08 12:57:19.941
6411	9346	2018-01-08 13:45:25.660
4830	8357	2018-01-08 15:10:55.500
900	6309	2018-01-08 16:16:56.924
7619	11163	2018-01-08 17:06:20.165
7619	10930	2018-01-08 17:06:28.845
7619	11076	2018-01-08 17:07:57.599
7619	11162	2018-01-08 17:09:21.157
7619	11143	2018-01-08 17:09:47.991
1781	4574	2018-01-08 17:48:09.564
8937	1192	2018-01-08 18:10:40.911
8835	3320	2018-01-08 18:17:22.373
8835	8244	2018-01-08 18:17:42.208
8881	6480	2018-01-08 18:23:12.516
2747	1811	2018-01-08 18:35:47.540
2747	2775	2018-01-08 18:36:30.764
2747	1431	2018-01-08 18:39:10.490
2747	5174	2018-01-08 18:52:16.887
9377	10829	2018-01-08 18:54:36.141
6874	10673	2018-01-08 18:59:21.432
827	10011	2018-01-08 20:00:30.991
827	11120	2018-01-08 20:02:36.429
827	10310	2018-01-08 20:04:16.897
8842	10968	2018-01-08 20:16:03.511
5660	2490	2018-01-08 20:28:48.311
2989	10558	2018-01-08 20:30:04.584
9775	544	2018-01-08 20:47:36.616
5928	3990	2018-01-08 21:32:00.743
5928	2892	2018-01-08 21:33:41.970
7117	11143	2018-01-08 21:59:15.595
3050	9587	2018-01-08 22:26:43.719
245	5166	2018-01-08 22:41:45.707
245	11010	2018-01-08 22:43:05.745
245	10590	2018-01-08 22:44:26.887
3571	10400	2018-01-09 00:03:13.391
3571	2800	2018-01-09 00:03:50.351
3571	124	2018-01-09 00:05:06.646
8271	10752	2018-01-09 00:11:10.381
8271	8072	2018-01-09 00:12:28.786
1222	10190	2018-01-09 00:16:45.695
3165	10801	2018-01-09 00:26:56.525
8564	2132	2018-01-09 00:46:19.767
8564	10825	2018-01-09 00:50:05.226
1856	217	2018-01-09 00:51:33.333
1856	8867	2018-01-09 00:51:39.484
1856	6114	2018-01-09 00:51:45.535
2989	10434	2018-01-09 01:09:53.332
5331	8598	2018-01-09 01:43:05.275
5331	3395	2018-01-09 01:44:16.177
5331	8745	2018-01-09 01:44:54.299
286	1326	2018-01-09 03:12:54.479
286	6151	2018-01-09 03:13:41.797
286	898	2018-01-09 03:20:03.426
286	3341	2018-01-09 03:20:34.702
286	1095	2018-01-09 03:21:31.677
286	1862	2018-01-09 03:22:08.444
286	5050	2018-01-09 03:24:13.827
286	2149	2018-01-09 03:31:57.909
286	2150	2018-01-09 03:32:14.135
286	2174	2018-01-09 03:33:42.529
5115	765	2018-01-09 04:19:26.567
4096	11061	2018-01-09 04:57:01.601
93	3971	2018-01-09 07:23:16.740
2832	2833	2018-01-09 13:12:12.304
3403	1721	2018-01-09 13:29:29.287
3403	7133	2018-01-09 13:32:04.710
3403	1916	2018-01-09 13:33:59.251
3403	2972	2018-01-09 13:34:16.148
3403	4741	2018-01-09 13:40:06.485
4382	2867	2018-01-09 14:51:09.541
4382	10835	2018-01-09 14:57:44.615
4382	2354	2018-01-09 15:12:17.220
4382	10689	2018-01-09 15:21:09.983
4382	4371	2018-01-09 15:32:16.241
4382	2407	2018-01-09 15:34:19.088
4382	1952	2018-01-09 15:37:10.150
900	6256	2018-01-09 16:34:19.899
396	10997	2018-01-09 18:18:41.125
396	11143	2018-01-09 18:19:52.167
5273	2177	2018-01-09 18:20:21.405
396	9445	2018-01-09 18:21:02.468
396	11130	2018-01-09 18:23:46.099
8957	10429	2018-01-09 18:39:58.349
8957	7464	2018-01-09 18:40:52.772
8957	5149	2018-01-09 18:41:06.482
2684	10963	2018-01-09 18:58:58.683
1282	7677	2018-01-09 19:16:41.388
490	5700	2018-01-09 19:19:04.728
4457	10781	2018-01-09 19:19:32.921
1544	10754	2018-01-09 19:26:37.745
1282	10552	2018-01-09 19:31:41.295
647	10620	2018-01-09 20:24:21.184
647	10997	2018-01-09 20:25:25.604
91	3096	2018-01-09 20:38:41.677
7383	3204	2018-01-09 20:46:08.185
1062	522	2018-01-09 21:15:47.089
5307	5342	2018-01-09 21:24:15.865
5307	9204	2018-01-09 21:28:14.139
5307	593	2018-01-09 21:31:01.168
5307	6215	2018-01-09 21:40:00.771
5307	2830	2018-01-09 21:44:15.841
5307	2355	2018-01-09 21:45:03.832
5307	5594	2018-01-09 21:46:04.892
5208	2224	2018-01-09 21:58:08.737
5208	8704	2018-01-09 21:59:19.594
5208	11143	2018-01-09 21:59:50.253
5208	7255	2018-01-09 22:00:52.007
5208	10484	2018-01-09 22:01:30.321
5208	4937	2018-01-09 22:01:50.925
5208	7546	2018-01-09 22:03:09.775
5208	9630	2018-01-09 22:04:06.650
5208	3761	2018-01-09 22:04:33.545
5208	6192	2018-01-09 22:04:46.127
5208	10501	2018-01-09 22:05:16.161
6262	7389	2018-01-09 22:05:35.767
5208	2362	2018-01-09 22:05:50.020
5208	6715	2018-01-09 22:06:07.973
5208	5537	2018-01-09 22:06:28.987
6262	10994	2018-01-09 22:06:33.670
5208	5237	2018-01-09 22:07:11.627
5208	6714	2018-01-09 22:07:29.690
8478	10078	2018-01-09 22:26:12.243
3618	7946	2018-01-09 23:09:04.226
4648	5593	2018-01-09 23:18:31.752
7438	11008	2018-01-09 23:30:55.233
9137	8381	2018-01-09 23:46:10.651
7357	10741	2018-01-10 00:19:22.454
7357	10243	2018-01-10 00:20:28.778
9205	9673	2018-01-10 01:00:39.831
4215	5281	2018-01-10 01:18:46.579
4076	11160	2018-01-10 01:26:31.207
8309	11127	2018-01-10 01:27:33.912
7375	7414	2018-01-10 01:48:16.105
7437	9204	2018-01-10 01:48:16.463
5083	8605	2018-01-10 02:01:01.231
414	10915	2018-01-10 02:33:05.085
5523	10548	2018-01-10 02:41:38.357
1070	10809	2018-01-10 02:54:56.282
1070	10716	2018-01-10 02:57:38.976
2097	544	2018-01-10 04:33:27.647
2923	10292	2018-01-10 04:36:52.920
3593	11155	2018-01-10 05:28:16.976
8587	9408	2018-01-10 06:42:14.190
8587	8565	2018-01-10 06:46:00.678
4902	5559	2018-01-10 07:19:26.544
89	9679	2018-01-10 07:28:33.854
4902	5152	2018-01-10 07:42:16.459
4902	5563	2018-01-10 07:53:48.121
1662	3421	2018-01-10 11:43:18.497
1662	280	2018-01-10 11:43:48.419
4820	10171	2018-01-10 15:47:58.427
4820	6708	2018-01-10 15:53:35.886
3621	6972	2018-01-10 18:27:51.328
1666	3460	2018-01-10 18:49:45.071
4602	10989	2018-01-10 19:11:05.350
4457	5200	2018-01-10 19:42:48.733
4690	3000	2018-01-10 20:03:49.395
4690	8689	2018-01-10 20:03:53.154
4690	828	2018-01-10 20:03:57.190
4690	238	2018-01-10 20:03:59.203
4690	4000	2018-01-10 20:04:04.237
4690	2807	2018-01-10 20:04:08.028
4690	7131	2018-01-10 20:04:14.611
4690	9474	2018-01-10 20:04:17.025
4690	1276	2018-01-10 20:07:03.751
4690	5364	2018-01-10 20:07:09.431
4690	2999	2018-01-10 20:07:11.454
4690	6375	2018-01-10 20:07:14.115
4690	3874	2018-01-10 20:07:17.753
4690	9244	2018-01-10 20:07:23.602
647	1055	2018-01-10 20:08:00.332
9673	9830	2018-01-10 20:15:47.758
9673	9464	2018-01-10 20:17:18.582
2133	10828	2018-01-10 20:31:09.510
2713	2785	2018-01-10 20:43:01.824
2801	10658	2018-01-10 21:20:35.994
2713	7218	2018-01-10 21:23:42.460
7932	629	2018-01-10 21:24:53.277
2713	4121	2018-01-10 21:32:18.350
2713	3603	2018-01-10 21:33:52.638
776	11030	2018-01-10 22:37:52.998
776	5130	2018-01-10 22:42:39.104
697	123	2018-01-10 22:43:16.819
776	1907	2018-01-10 22:43:36.037
776	10913	2018-01-10 22:44:47.488
776	85	2018-01-10 22:45:49.041
900	1102	2018-01-10 23:09:59.831
9508	10858	2018-01-10 23:40:37.068
3953	10459	2018-01-11 00:08:05.130
3953	10509	2018-01-11 00:10:58.576
3953	10759	2018-01-11 00:16:52.917
3953	10981	2018-01-11 00:34:36.823
9268	1194	2018-01-11 00:42:44.715
5769	9094	2018-01-11 00:43:32.077
9268	6000	2018-01-11 00:45:37.399
9268	2931	2018-01-11 00:46:27.005
9268	7005	2018-01-11 00:49:41.746
425	10656	2018-01-11 01:06:10.217
6715	10100	2018-01-11 01:16:16.255
6715	8065	2018-01-11 01:17:09.094
607	8532	2018-01-11 01:17:50.044
607	8988	2018-01-11 01:18:33.210
3106	5120	2018-01-11 01:23:41.118
6259	9089	2018-01-11 01:26:38.728
6259	2792	2018-01-11 01:27:13.126
6259	2428	2018-01-11 01:29:57.637
4021	1863	2018-01-11 01:30:09.977
4021	5896	2018-01-11 01:30:22.242
4021	2643	2018-01-11 01:31:19.761
6259	3696	2018-01-11 01:35:30.103
6918	2967	2018-01-11 01:41:02.034
2679	5011	2018-01-11 01:47:49.550
2679	2535	2018-01-11 01:52:20.127
5140	10085	2018-01-11 02:11:18.689
7183	9183	2018-01-11 02:22:56.712
7046	9647	2018-01-11 02:24:30.331
7046	7361	2018-01-11 02:35:32.848
7046	7370	2018-01-11 02:36:17.284
7046	7365	2018-01-11 02:37:31.075
4244	11134	2018-01-11 02:37:57.380
7046	7368	2018-01-11 02:38:46.107
9292	10797	2018-01-11 02:38:58.189
7046	7362	2018-01-11 02:39:36.155
7046	7363	2018-01-11 02:41:19.756
1845	9311	2018-01-11 02:59:33.420
7054	11133	2018-01-11 03:03:14.188
7054	9227	2018-01-11 03:06:41.366
9706	2112	2018-01-11 04:02:39.923
5310	10840	2018-01-11 04:34:00.164
2721	2502	2018-01-11 04:46:11.473
9673	10704	2018-01-11 04:50:28.266
5099	580	2018-01-11 07:10:15.268
5099	624	2018-01-11 07:11:11.489
5099	1372	2018-01-11 07:16:44.115
5099	1548	2018-01-11 07:18:35.589
5099	7922	2018-01-11 07:24:34.068
5099	544	2018-01-11 07:25:16.288
3052	10458	2018-01-11 07:31:17.187
3557	4528	2018-01-11 07:37:28.714
3557	1285	2018-01-11 07:41:56.401
5574	7302	2018-01-11 08:22:01.367
5574	10455	2018-01-11 08:25:16.140
5574	2842	2018-01-11 08:26:45.451
53	6245	2018-01-11 13:25:18.459
2697	10888	2018-01-11 13:31:23.331
7735	10883	2018-01-11 13:57:59.604
6048	1757	2018-01-11 14:04:40.171
4782	933	2018-01-11 15:03:28.678
4782	899	2018-01-11 15:04:38.369
9558	10897	2018-01-11 15:08:41.525
4782	573	2018-01-11 15:08:53.307
9558	10632	2018-01-11 15:15:52.739
9558	10896	2018-01-11 15:15:54.818
9558	8697	2018-01-11 15:15:58.628
9558	10699	2018-01-11 15:16:00.393
9558	5703	2018-01-11 15:16:01.983
9558	10049	2018-01-11 15:16:56.483
5346	10042	2018-01-11 16:21:18.935
5346	1276	2018-01-11 16:47:43.109
5346	2686	2018-01-11 16:47:49.871
5346	2578	2018-01-11 16:47:56.379
5346	3448	2018-01-11 16:48:01.643
5346	639	2018-01-11 16:50:03.744
5346	635	2018-01-11 16:50:08.838
5346	2065	2018-01-11 16:50:16.050
5346	1252	2018-01-11 16:50:21.507
5346	4045	2018-01-11 16:50:27.609
6099	10648	2018-01-11 16:59:31.811
5065	3791	2018-01-11 17:10:40.346
2011	4090	2018-01-11 17:31:40.521
3402	10715	2018-01-11 17:47:41.050
8786	3663	2018-01-11 18:38:01.592
9254	10981	2018-01-11 18:47:26.113
9519	10624	2018-01-11 19:58:01.545
1215	666	2018-01-11 20:02:35.139
1215	8411	2018-01-11 20:03:17.826
3037	11068	2018-01-11 20:03:47.510
1215	6486	2018-01-11 20:03:55.353
3037	10876	2018-01-11 20:08:25.080
3037	10859	2018-01-11 20:15:27.702
7092	10350	2018-01-11 20:30:05.592
7092	7449	2018-01-11 20:32:54.323
8169	9685	2018-01-11 21:00:08.088
8169	6109	2018-01-11 21:01:41.059
2630	10839	2018-01-11 21:07:28.255
3698	10996	2018-01-11 21:12:03.869
8169	9684	2018-01-11 21:17:09.574
3602	11033	2018-01-11 21:46:31.138
3602	10960	2018-01-11 21:47:31.066
8458	10575	2018-01-11 22:25:57.502
8275	10491	2018-01-11 23:01:09.063
3088	4078	2018-01-11 23:24:57.771
3088	9182	2018-01-11 23:26:26.670
7318	4198	2018-01-11 23:59:25.631
7318	3726	2018-01-12 00:03:30.909
4866	8088	2018-01-12 00:19:23.303
5830	9724	2018-01-12 00:44:25.627
5830	8707	2018-01-12 00:44:40.524
5970	9645	2018-01-12 01:07:58.849
7807	10738	2018-01-12 01:43:30.302
7807	11127	2018-01-12 01:46:26.449
7807	10735	2018-01-12 01:49:36.601
2589	11048	2018-01-12 02:13:16.390
2589	10955	2018-01-12 02:13:28.382
2589	10853	2018-01-12 02:13:50.183
1146	5979	2018-01-12 03:24:29.884
1146	10292	2018-01-12 03:25:09.131
4076	4640	2018-01-12 04:00:27.992
4076	812	2018-01-12 04:01:49.585
4076	1501	2018-01-12 04:02:28.137
8181	11124	2018-01-12 05:09:41.960
8181	9917	2018-01-12 05:19:16.074
9268	9927	2018-01-12 05:26:51.214
9268	2947	2018-01-12 05:28:19.381
9268	542	2018-01-12 05:28:32.297
9268	4265	2018-01-12 05:28:42.462
9268	4455	2018-01-12 05:29:09.984
9268	3917	2018-01-12 05:29:37.081
9268	1127	2018-01-12 05:29:49.412
9268	2127	2018-01-12 05:30:43.365
9268	573	2018-01-12 05:31:07.035
9268	9332	2018-01-12 05:36:38.352
5852	11219	2018-01-12 09:12:09.514
2520	10334	2018-01-12 09:51:56.276
9626	9271	2018-01-12 09:57:40.791
9626	8858	2018-01-12 10:04:38.549
124	7892	2018-01-12 10:06:29.879
124	569	2018-01-12 10:25:02.705
5184	11221	2018-01-12 11:37:41.433
5688	10504	2018-01-12 12:13:23.774
7624	24	2018-01-12 12:44:13.845
7624	4666	2018-01-12 12:44:59.610
8776	1390	2018-01-12 14:34:07.878
8776	10825	2018-01-12 14:34:31.989
8776	7163	2018-01-12 14:34:56.751
8776	10486	2018-01-12 14:37:20.931
4839	10915	2018-01-12 14:57:07.770
1194	19	2018-01-12 15:21:46.073
4435	9779	2018-01-12 15:27:08.641
8709	11386	2018-01-12 16:31:44.232
4401	10282	2018-01-12 17:24:40.846
1859	9822	2018-01-12 18:33:41.292
5271	2466	2018-01-12 19:40:57.904
608	9951	2018-01-12 22:24:50.861
608	10508	2018-01-12 22:30:17.327
400	10918	2018-01-12 22:48:24.908
